Row ID,Order ID,Order Date,Ship Date,Shipping Period,Date Valididty,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Profit Margin,Price Per Unit,Profit Per Unit,Location,Product Category
2797,CA-2011-154599,12-04-2011,04-17-2011,-231,Invalid Date,Standard Class,KN-16450,Kean Nguyen,Corporate,United States,Redondo Beach,California,90278,West,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,$308.50,3,15.00%,-$18.15,-5.88%,$102.83,-$6.05,West California,Bookcases - (Furniture)
5810,CA-2013-125017,06-02-2013,11-02-2013,153,Valid Date,Standard Class,KB-16240,Karen Bern,Corporate,United States,Chattanooga,Tennessee,37421,South,FUR-FU-10000723,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",$132.22,4,20.00%,-$18.18,-13.75%,$33.06,-$4.55,South Tennessee,Furnishings - (Furniture)
1046,CA-2014-152702,10-13-2014,10-17-2014,4,Valid Date,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Rockford,Illinois,61107,Central,FUR-CH-10002304,Furniture,Chairs,"Global Stack Chair without Arms, Black",$254.60,14,30.00%,-$18.19,-7.14%,$18.19,-$1.30,Central Illinois,Chairs - (Furniture)
3669,CA-2011-129364,08-12-2011,12-13-2011,123,Valid Date,Standard Class,TB-21250,Tim Brockman,Consumer,United States,Salem,Oregon,97301,West,TEC-AC-10004227,Technology,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,$103.92,10,20.00%,-$18.19,-17.50%,$10.39,-$1.82,West Oregon,Accessories - (Technology)
75,US-2012-134026,04-26-2012,02-05-2012,-81,Invalid Date,Standard Class,JE-15745,Joel Eaton,Consumer,United States,Memphis,Tennessee,38109,South,OFF-ST-10004123,Office Supplies,Storage,Safco Industrial Wire Shelving System,$72.78,1,20.00%,-$18.20,-25.00%,$72.78,-$18.20,South Tennessee,Storage - (Office Supplies)
8201,CA-2014-125269,04-25-2014,01-05-2014,-110,Invalid Date,Standard Class,AF-10870,Art Ferguson,Consumer,United States,Chicago,Illinois,60610,Central,OFF-ST-10004123,Office Supplies,Storage,Safco Industrial Wire Shelving System,$72.78,1,20.00%,-$18.20,-25.00%,$72.78,-$18.20,Central Illinois,Storage - (Office Supplies)
3951,CA-2013-119963,11-19-2013,11-23-2013,4,Valid Date,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Pasadena,Texas,77506,Central,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",$255.11,6,30.00%,-$18.22,-7.14%,$42.52,-$3.04,Central Texas,Chairs - (Furniture)
8671,US-2011-159611,12-27-2011,01-01-2012,5,Valid Date,Second Class,KB-16315,Karl Braun,Consumer,United States,Cleveland,Ohio,44105,East,FUR-FU-10004904,Furniture,Furnishings,"Eldon ""L"" Workstation Diamond Chairmat",$182.35,3,20.00%,-$18.24,-10.00%,$60.78,-$6.08,East Ohio,Furnishings - (Furniture)
7662,CA-2011-105417,08-01-2011,01-13-2011,-200,Invalid Date,Standard Class,VS-21820,Vivek Sundaresam,Consumer,United States,Huntsville,Texas,77340,Central,OFF-BI-10003708,Office Supplies,Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",$10.43,7,80.00%,-$18.25,-175.00%,$1.49,-$2.61,Central Texas,Binders - (Office Supplies)
8200,CA-2014-125269,04-25-2014,01-05-2014,-110,Invalid Date,Standard Class,AF-10870,Art Ferguson,Consumer,United States,Chicago,Illinois,60610,Central,OFF-BI-10001628,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",$10.43,5,80.00%,-$18.25,-175.00%,$2.09,-$3.65,Central Illinois,Binders - (Office Supplies)
4900,CA-2013-130484,08-23-2013,08-28-2013,5,Valid Date,Standard Class,SG-20470,Sheri Gordon,Consumer,United States,Gresham,Oregon,97030,West,OFF-BI-10000088,Office Supplies,Binders,GBC Imprintable Covers,$26.35,8,70.00%,-$18.45,-70.00%,$3.29,-$2.31,West Oregon,Binders - (Office Supplies)
414,CA-2014-117457,09-12-2014,12-13-2014,92,Valid Date,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,California,94110,West,FUR-CH-10003956,Furniture,Chairs,Novimex High-Tech Fabric Mesh Task Chair,$113.57,2,20.00%,-$18.45,-16.25%,$56.78,-$9.23,West California,Chairs - (Furniture)
1070,US-2012-150161,07-25-2012,07-29-2012,4,Valid Date,Standard Class,RB-19795,Ross Baird,Home Office,United States,Philadelphia,Pennsylvania,19143,East,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,$25.18,4,70.00%,-$18.46,-73.33%,$6.29,-$4.62,East Pennsylvania,Binders - (Office Supplies)
3212,US-2014-108245,09-23-2014,09-28-2014,5,Valid Date,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Pearland,Texas,77581,Central,OFF-BI-10000773,Office Supplies,Binders,Insertable Tab Post Binder Dividers,$11.23,7,80.00%,-$18.53,-165.00%,$1.60,-$2.65,Central Texas,Binders - (Office Supplies)
916,US-2011-141215,06-15-2011,06-21-2011,6,Valid Date,Standard Class,KL-16555,Kelly Lampkin,Corporate,United States,San Antonio,Texas,78207,Central,FUR-TA-10001520,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",$99.92,2,30.00%,-$18.56,-18.57%,$49.96,-$9.28,Central Texas,Tables - (Furniture)
436,US-2011-150574,12-19-2011,12-25-2011,6,Valid Date,Standard Class,MK-18160,Mike Kennedy,Consumer,United States,Jacksonville,Florida,32216,South,TEC-AC-10002600,Technology,Accessories,Belkin QODE FastFit Bluetooth Keyboard,$247.80,5,20.00%,-$18.59,-7.50%,$49.56,-$3.72,South Florida,Accessories - (Technology)
4669,US-2014-133200,07-05-2014,12-05-2014,153,Valid Date,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Fort Worth,Texas,76106,Central,OFF-BI-10002827,Office Supplies,Binders,Avery Durable Poly Binders,$11.06,10,80.00%,-$18.80,-170.00%,$1.11,-$1.88,Central Texas,Binders - (Office Supplies)
4237,CA-2013-162404,07-24-2013,07-28-2013,4,Valid Date,Standard Class,NF-18475,Neil Französisch,Home Office,United States,Rockford,Illinois,61107,Central,OFF-BI-10000948,Office Supplies,Binders,"GBC Laser Imprintable Binding System Covers, Desert Sand",$11.42,4,80.00%,-$18.84,-165.00%,$2.85,-$4.71,Central Illinois,Binders - (Office Supplies)
381,CA-2012-130792,04-28-2012,05-05-2012,7,Valid Date,Standard Class,RA-19915,Russell Applegate,Consumer,United States,Houston,Texas,77095,Central,OFF-BI-10000309,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",$12.18,4,80.00%,-$18.87,-155.00%,$3.04,-$4.72,Central Texas,Binders - (Office Supplies)
7506,US-2014-106579,09-06-2014,06-14-2014,-84,Invalid Date,Standard Class,BW-11200,Ben Wallace,Consumer,United States,Skokie,Illinois,60076,Central,OFF-BI-10000309,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",$12.18,4,80.00%,-$18.87,-155.00%,$3.04,-$4.72,Central Illinois,Binders - (Office Supplies)
8219,CA-2011-120775,03-10-2011,07-10-2011,122,Valid Date,Standard Class,RD-19930,Russell D'Ascenzo,Consumer,United States,Dallas,Texas,75217,Central,FUR-FU-10000758,Furniture,Furnishings,DAX Natural Wood-Tone Poster Frame,$31.78,3,60.00%,-$19.07,-60.00%,$10.59,-$6.36,Central Texas,Furnishings - (Furniture)
5491,CA-2014-134495,02-04-2014,05-04-2014,89,Valid Date,Second Class,BF-11020,Barry Französisch,Corporate,United States,Jacksonville,Florida,32216,South,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",$218.35,3,20.00%,-$19.11,-8.75%,$72.78,-$6.37,South Florida,Chairs - (Furniture)
6863,CA-2014-128965,04-18-2014,04-23-2014,5,Valid Date,Standard Class,PS-18760,Pamela Stobb,Consumer,United States,Los Angeles,California,90008,West,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",$218.35,3,20.00%,-$19.11,-8.75%,$72.78,-$6.37,West California,Chairs - (Furniture)
7548,CA-2011-103492,10-10-2011,10-15-2011,5,Valid Date,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Huntsville,Texas,77340,Central,OFF-BI-10004817,Office Supplies,Binders,GBC Personal VeloBind Strips,$11.98,5,80.00%,-$19.17,-160.00%,$2.40,-$3.83,Central Texas,Binders - (Office Supplies)
4905,US-2011-161613,01-12-2011,03-12-2011,59,Valid Date,Second Class,MC-17605,Matt Connell,Corporate,United States,Houston,Texas,77070,Central,FUR-CH-10003746,Furniture,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs,$674.06,3,30.00%,-$19.26,-2.86%,$224.69,-$6.42,Central Texas,Chairs - (Furniture)
7962,CA-2014-104864,11-19-2014,11-24-2014,5,Valid Date,Second Class,JS-15685,Jim Sink,Corporate,United States,Miramar,Florida,33023,South,OFF-ST-10002301,Office Supplies,Storage,Tennsco Commercial Shelving,$81.36,5,20.00%,-$19.32,-23.75%,$16.27,-$3.86,South Florida,Storage - (Office Supplies)
7592,CA-2013-158778,06-09-2013,10-09-2013,122,Valid Date,Standard Class,DB-13210,Dean Braden,Consumer,United States,Philadelphia,Pennsylvania,19134,East,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",$71.25,2,30.00%,-$19.34,-27.14%,$35.62,-$9.67,East Pennsylvania,Chairs - (Furniture)
6765,CA-2013-144764,03-09-2013,09-09-2013,184,Valid Date,Standard Class,RL-19615,Rob Lucas,Consumer,United States,Chicago,Illinois,60623,Central,TEC-MA-10003230,Technology,Machines,Okidata C610n Printer,"$1,362.90",3,30.00%,-$19.47,-1.43%,$454.30,-$6.49,Central Illinois,Machines - (Technology)
3980,CA-2011-114517,12-23-2011,12-27-2011,4,Valid Date,Standard Class,TH-21235,Tiffany House,Corporate,United States,New York City,New York,10024,East,FUR-TA-10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables,$53.32,2,40.00%,-$19.55,-36.67%,$26.66,-$9.77,East New York,Tables - (Furniture)
256,US-2012-159982,11-28-2012,04-12-2012,-230,Invalid Date,Standard Class,DR-12880,Dan Reichenbach,Corporate,United States,Chicago,Illinois,60623,Central,OFF-ST-10004804,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",$82.37,2,20.00%,-$19.56,-23.75%,$41.18,-$9.78,Central Illinois,Storage - (Office Supplies)
3772,US-2013-101196,05-13-2013,05-18-2013,5,Valid Date,Standard Class,FM-14215,Filia McAdams,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-ST-10004804,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",$82.37,2,20.00%,-$19.56,-23.75%,$41.18,-$9.78,East Pennsylvania,Storage - (Office Supplies)
3882,CA-2012-129896,06-15-2012,06-20-2012,5,Valid Date,Standard Class,PF-19120,Peter Fuller,Consumer,United States,Gilbert,Arizona,85234,West,OFF-ST-10004804,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",$82.37,2,20.00%,-$19.56,-23.75%,$41.18,-$9.78,West Arizona,Storage - (Office Supplies)
4704,CA-2013-166240,06-25-2013,06-29-2013,4,Valid Date,Standard Class,DH-13075,Dave Hallsten,Corporate,United States,Houston,Texas,77095,Central,OFF-AP-10002082,Office Supplies,Appliances,Holmes HEPA Air Purifier,$8.71,2,80.00%,-$19.60,-225.00%,$4.36,-$9.80,Central Texas,Appliances - (Office Supplies)
6686,US-2012-129637,12-17-2012,12-22-2012,5,Valid Date,Standard Class,MC-18100,Mick Crebagga,Consumer,United States,Bloomington,Illinois,61701,Central,FUR-FU-10000965,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",$41.55,2,60.00%,-$19.74,-47.50%,$20.78,-$9.87,Central Illinois,Furnishings - (Furniture)
2967,CA-2011-162866,12-27-2011,12-31-2011,4,Valid Date,Standard Class,Co-12640,Corey-Lock,Consumer,United States,Skokie,Illinois,60076,Central,FUR-FU-10001473,Furniture,Furnishings,DAX Wood Document Frame,$32.95,6,60.00%,-$19.77,-60.00%,$5.49,-$3.30,Central Illinois,Furnishings - (Furniture)
8460,CA-2011-126200,08-25-2011,08-29-2011,4,Valid Date,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Houston,Texas,77070,Central,OFF-BI-10002225,Office Supplies,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",$12.38,3,80.00%,-$19.81,-160.00%,$4.13,-$6.60,Central Texas,Binders - (Office Supplies)
8621,US-2014-119319,07-11-2014,10-11-2014,92,Valid Date,Second Class,LC-17050,Liz Carlisle,Consumer,United States,Dallas,Texas,75217,Central,FUR-FU-10003878,Furniture,Furnishings,"Linden 10"" Round Wall Clock, Black",$30.56,5,60.00%,-$19.86,-65.00%,$6.11,-$3.97,Central Texas,Furnishings - (Furniture)
3508,CA-2011-166863,06-20-2011,06-24-2011,4,Valid Date,Standard Class,SC-20020,Sam Craven,Consumer,United States,Plano,Texas,75023,Central,FUR-BO-10001608,Furniture,Bookcases,"Hon Metal Bookcases, Black",$193.07,4,32.00%,-$19.87,-10.29%,$48.27,-$4.97,Central Texas,Bookcases - (Furniture)
2442,CA-2013-146934,05-23-2013,05-28-2013,5,Valid Date,Standard Class,AF-10870,Art Ferguson,Consumer,United States,Passaic,New Jersey,7055,East,FUR-TA-10003748,Furniture,Tables,Bevis 36 x 72 Conference Tables,$174.29,2,30.00%,-$19.92,-11.43%,$87.14,-$9.96,East New Jersey,Tables - (Furniture)
4158,CA-2012-101091,05-12-2012,09-12-2012,123,Valid Date,Second Class,SW-20245,Scot Wooten,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10001107,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front",$26.06,6,70.00%,-$19.98,-76.67%,$4.34,-$3.33,East Pennsylvania,Binders - (Office Supplies)
8650,CA-2013-164574,07-30-2013,04-08-2013,-113,Invalid Date,Standard Class,RH-19555,Ritsa Hightower,Consumer,United States,Charlotte,North Carolina,28205,South,OFF-BI-10002429,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",$27.40,3,70.00%,-$20.09,-73.33%,$9.13,-$6.70,South North Carolina,Binders - (Office Supplies)
589,US-2013-156986,03-21-2013,03-25-2013,4,Valid Date,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Salem,Oregon,97301,West,TEC-PH-10003800,Technology,Phones,i.Sound Portable Power - 8000 mAh,$84.78,2,20.00%,-$20.14,-23.75%,$42.39,-$10.07,West Oregon,Phones - (Technology)
3979,CA-2014-101308,03-10-2014,08-10-2014,153,Valid Date,Standard Class,FG-14260,Frank Gastineau,Home Office,United States,Seattle,Washington,98105,West,TEC-PH-10003800,Technology,Phones,i.Sound Portable Power - 8000 mAh,$84.78,2,20.00%,-$20.14,-23.75%,$42.39,-$10.07,West Washington,Phones - (Technology)
8382,CA-2013-134544,03-18-2013,03-20-2013,2,Valid Date,Second Class,AC-10660,Anna Chung,Consumer,United States,San Francisco,California,94109,West,TEC-PH-10003800,Technology,Phones,i.Sound Portable Power - 8000 mAh,$84.78,2,20.00%,-$20.14,-23.75%,$42.39,-$10.07,West California,Phones - (Technology)
4268,US-2013-131611,06-11-2013,10-11-2013,122,Valid Date,Standard Class,EP-13915,Emily Phan,Consumer,United States,Houston,Texas,77036,Central,OFF-BI-10001989,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,$12.59,3,80.00%,-$20.14,-160.00%,$4.20,-$6.71,Central Texas,Binders - (Office Supplies)
4057,CA-2011-122931,09-29-2011,03-10-2011,-203,Invalid Date,Standard Class,SM-20950,Suzanne McNair,Corporate,United States,Philadelphia,Pennsylvania,19134,East,FUR-TA-10004147,Furniture,Tables,Hon 4060 Series Tables,$67.18,1,40.00%,-$20.15,-30.00%,$67.18,-$20.15,East Pennsylvania,Tables - (Furniture)
1771,CA-2014-146024,03-03-2014,09-03-2014,184,Valid Date,Standard Class,SC-20770,Stewart Carmichael,Corporate,United States,Dallas,Texas,75081,Central,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,$12.22,7,80.00%,-$20.17,-165.00%,$1.75,-$2.88,Central Texas,Binders - (Office Supplies)
6229,CA-2013-148208,01-22-2013,01-27-2013,5,Valid Date,Standard Class,BT-11530,Bradley Talbott,Home Office,United States,Cleveland,Ohio,44105,East,TEC-PH-10004093,Technology,Phones,Panasonic Kx-TS550,$110.38,4,40.00%,-$20.24,-18.33%,$27.59,-$5.06,East Ohio,Phones - (Technology)
9301,US-2012-163433,04-18-2012,04-22-2012,4,Valid Date,Second Class,MP-17965,Michael Paige,Corporate,United States,Mcallen,Texas,78501,Central,FUR-CH-10000225,Furniture,Chairs,"Global Geo Office Task Chair, Gray",$56.69,1,30.00%,-$20.25,-35.71%,$56.69,-$20.25,Central Texas,Chairs - (Furniture)
379,CA-2012-130792,04-28-2012,05-05-2012,7,Valid Date,Standard Class,RA-19915,Russell Applegate,Consumer,United States,Houston,Texas,77095,Central,OFF-AP-10000696,Office Supplies,Appliances,Holmes Odor Grabber,$8.65,3,80.00%,-$20.33,-235.00%,$2.88,-$6.78,Central Texas,Appliances - (Office Supplies)
8916,US-2013-144057,10-05-2013,05-14-2013,-144,Invalid Date,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,Austin,Texas,78745,Central,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,$13.18,4,80.00%,-$20.44,-155.00%,$3.30,-$5.11,Central Texas,Binders - (Office Supplies)
1258,US-2013-168620,12-25-2013,12-29-2013,4,Valid Date,Second Class,RB-19795,Ross Baird,Home Office,United States,Charlotte,North Carolina,28205,South,OFF-BI-10001575,Office Supplies,Binders,GBC Linen Binding Covers,$27.88,3,70.00%,-$20.45,-73.33%,$9.29,-$6.82,South North Carolina,Binders - (Office Supplies)
3562,CA-2014-109757,05-09-2014,10-09-2014,153,Valid Date,Second Class,MD-17350,Maribeth Dona,Consumer,United States,Akron,Ohio,44312,East,OFF-BI-10004001,Office Supplies,Binders,GBC Recycled VeloBinder Covers,$25.56,5,70.00%,-$20.45,-80.00%,$5.11,-$4.09,East Ohio,Binders - (Office Supplies)
394,US-2011-134971,07-06-2011,10-06-2011,92,Valid Date,Second Class,BP-11095,Bart Pistole,Corporate,United States,Peoria,Illinois,61604,Central,OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,$12.46,3,80.00%,-$20.56,-165.00%,$4.15,-$6.85,Central Illinois,Binders - (Office Supplies)
3886,US-2014-127341,01-30-2014,03-02-2014,31,Valid Date,Standard Class,CK-12595,Clytie Kelty,Consumer,United States,Chicago,Illinois,60653,Central,OFF-BI-10001072,Office Supplies,Binders,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",$12.13,4,80.00%,-$20.62,-170.00%,$3.03,-$5.15,Central Illinois,Binders - (Office Supplies)
6866,US-2013-126452,08-22-2013,08-29-2013,7,Valid Date,Standard Class,SC-20230,Scot Coram,Corporate,United States,Los Angeles,California,90004,West,TEC-PH-10003555,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,$91.96,5,20.00%,-$20.69,-22.50%,$18.39,-$4.14,West California,Phones - (Technology)
1763,CA-2012-130785,05-09-2012,09-09-2012,123,Valid Date,Standard Class,AG-10900,Arthur Gainer,Consumer,United States,San Diego,California,92105,West,FUR-BO-10003159,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",$293.20,3,15.00%,-$20.70,-7.06%,$97.73,-$6.90,West California,Bookcases - (Furniture)
332,US-2013-150147,04-26-2013,04-30-2013,4,Valid Date,Second Class,JL-15850,John Lucas,Consumer,United States,Philadelphia,Pennsylvania,19134,East,TEC-PH-10004614,Technology,Phones,AT&T 841000 Phone,$82.80,2,40.00%,-$20.70,-25.00%,$41.40,-$10.35,East Pennsylvania,Phones - (Technology)
9177,CA-2013-118178,03-20-2013,03-25-2013,5,Valid Date,Standard Class,CC-12610,Corey Catlett,Corporate,United States,Nashville,Tennessee,37211,South,OFF-BI-10001153,Office Supplies,Binders,Ibico Recycled Grain-Textured Covers,$31.09,3,70.00%,-$20.72,-66.67%,$10.36,-$6.91,South Tennessee,Binders - (Office Supplies)
8035,CA-2012-119690,06-25-2012,06-28-2012,3,Valid Date,First Class,MV-17485,Mark Van Huff,Consumer,United States,Houston,Texas,77041,Central,FUR-FU-10004587,Furniture,Furnishings,"GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack",$75.38,9,60.00%,-$20.73,-27.50%,$8.38,-$2.30,Central Texas,Furnishings - (Furniture)
5993,US-2014-163300,09-16-2014,09-22-2014,6,Valid Date,Standard Class,ES-14020,Erica Smith,Consumer,United States,Los Angeles,California,90049,West,FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair,$184.75,3,20.00%,-$20.78,-11.25%,$61.58,-$6.93,West California,Chairs - (Furniture)
8503,CA-2012-102316,02-29-2012,03-03-2012,3,Valid Date,Second Class,DH-13075,Dave Hallsten,Corporate,United States,Los Angeles,California,90045,West,FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair,$184.75,3,20.00%,-$20.78,-11.25%,$61.58,-$6.93,West California,Chairs - (Furniture)
9352,CA-2013-159009,09-24-2013,09-28-2013,4,Valid Date,Standard Class,DP-13105,Dave Poirier,Corporate,United States,Seattle,Washington,98115,West,FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair,$184.75,3,20.00%,-$20.78,-11.25%,$61.58,-$6.93,West Washington,Chairs - (Furniture)
465,CA-2013-109869,04-23-2013,04-30-2013,7,Valid Date,Standard Class,TN-21040,Tanja Norvell,Home Office,United States,Phoenix,Arizona,85023,West,OFF-BI-10000315,Office Supplies,Binders,Poly Designer Cover & Back,$28.49,5,70.00%,-$20.89,-73.33%,$5.70,-$4.18,West Arizona,Binders - (Office Supplies)
8740,US-2014-131961,09-12-2014,12-12-2014,91,Valid Date,First Class,MJ-17740,Max Jones,Consumer,United States,Philadelphia,Pennsylvania,19140,East,TEC-PH-10001924,Technology,Phones,iHome FM Clock Radio with Lightning Dock,$83.99,2,40.00%,-$21.00,-25.00%,$41.99,-$10.50,East Pennsylvania,Phones - (Technology)
6111,CA-2013-124590,11-13-2013,11-17-2013,4,Valid Date,Standard Class,SP-20920,Susan Pistek,Consumer,United States,Parma,Ohio,44134,East,FUR-CH-10004495,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black","$1,474.80",7,30.00%,-$21.07,-1.43%,$210.69,-$3.01,East Ohio,Chairs - (Furniture)
9807,CA-2013-136322,10-22-2013,10-27-2013,5,Valid Date,Standard Class,AP-10720,Anne Pryor,Home Office,United States,Fort Lauderdale,Florida,33311,South,OFF-BI-10004817,Office Supplies,Binders,GBC Personal VeloBind Strips,$28.75,8,70.00%,-$21.08,-73.33%,$3.59,-$2.64,South Florida,Binders - (Office Supplies)
4567,US-2014-149510,04-12-2014,11-12-2014,214,Valid Date,Standard Class,MC-17575,Matt Collins,Consumer,United States,Fayetteville,North Carolina,28314,South,OFF-BI-10004233,Office Supplies,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",$28.78,6,70.00%,-$21.11,-73.33%,$4.80,-$3.52,South North Carolina,Binders - (Office Supplies)
1343,CA-2014-113481,03-01-2014,05-01-2014,61,Valid Date,First Class,AS-10045,Aaron Smayling,Corporate,United States,Jacksonville,North Carolina,28540,South,OFF-BI-10000474,Office Supplies,Binders,Avery Recycled Flexi-View Covers for Binding Systems,$28.85,6,70.00%,-$21.16,-73.33%,$4.81,-$3.53,South North Carolina,Binders - (Office Supplies)
522,CA-2012-157812,03-22-2012,03-26-2012,4,Valid Date,Standard Class,DB-13210,Dean Braden,Consumer,United States,Houston,Texas,77041,Central,OFF-BI-10000285,Office Supplies,Binders,XtraLife ClearVue Slant-D Ring Binders by Cardinal,$14.11,9,80.00%,-$21.17,-150.00%,$1.57,-$2.35,Central Texas,Binders - (Office Supplies)
9877,US-2014-166324,04-21-2014,04-22-2014,1,Valid Date,First Class,BE-11455,Brad Eason,Home Office,United States,Cleveland,Ohio,44105,East,OFF-ST-10000078,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,$848.54,4,20.00%,-$21.21,-2.50%,$212.14,-$5.30,East Ohio,Storage - (Office Supplies)
3656,CA-2014-168102,04-25-2014,01-05-2014,-110,Invalid Date,Standard Class,CP-12340,Christine Phan,Corporate,United States,Jacksonville,Florida,32216,South,OFF-ST-10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,$113.57,2,20.00%,-$21.29,-18.75%,$56.78,-$10.65,South Florida,Storage - (Office Supplies)
7845,US-2014-123834,07-22-2014,07-26-2014,4,Valid Date,Standard Class,GM-14500,Gene McClure,Consumer,United States,Pharr,Texas,78577,Central,FUR-TA-10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables,$124.40,4,30.00%,-$21.33,-17.14%,$31.10,-$5.33,Central Texas,Tables - (Furniture)
9801,CA-2012-128608,12-01-2012,01-17-2012,-319,Invalid Date,Standard Class,CS-12490,Cindy Schnelling,Corporate,United States,Toledo,Ohio,43615,East,TEC-PH-10002262,Technology,Phones,LG Electronics Tone+ HBS-730 Bluetooth Headset,$107.12,3,40.00%,-$21.42,-20.00%,$35.71,-$7.14,East Ohio,Phones - (Technology)
4419,CA-2011-160157,12-20-2011,12-27-2011,7,Valid Date,Standard Class,MH-17455,Mark Hamilton,Consumer,United States,Hamilton,Ohio,45011,East,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,$190.85,3,20.00%,-$21.47,-11.25%,$63.62,-$7.16,East Ohio,Furnishings - (Furniture)
1908,US-2013-150567,05-18-2013,05-22-2013,4,Valid Date,Standard Class,RP-19855,Roy Phan,Corporate,United States,Apopka,Florida,32712,South,OFF-BI-10000069,Office Supplies,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",$27.02,6,70.00%,-$21.61,-80.00%,$4.50,-$3.60,South Florida,Binders - (Office Supplies)
4070,CA-2013-145303,08-29-2013,01-09-2013,-232,Invalid Date,First Class,TP-21415,Tom Prescott,Consumer,United States,Dallas,Texas,75081,Central,OFF-BI-10000050,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",$13.14,9,80.00%,-$21.68,-165.00%,$1.46,-$2.41,Central Texas,Binders - (Office Supplies)
4812,CA-2013-121370,11-15-2013,11-20-2013,5,Valid Date,Second Class,EB-14110,Eugene Barchas,Consumer,United States,Philadelphia,Pennsylvania,19134,East,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,$380.06,3,30.00%,-$21.72,-5.71%,$126.69,-$7.24,East Pennsylvania,Chairs - (Furniture)
935,CA-2013-140081,06-21-2013,06-25-2013,4,Valid Date,Standard Class,CG-12040,Catherine Glotzbach,Home Office,United States,Philadelphia,Pennsylvania,19120,East,OFF-BI-10004826,Office Supplies,Binders,JM Magazine Binder,$29.72,6,70.00%,-$21.79,-73.33%,$4.95,-$3.63,East Pennsylvania,Binders - (Office Supplies)
