Row ID,Order ID,Order Date,Ship Date,Shipping Period,Date Valididty,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Profit Margin,Price Per Unit,Profit Per Unit,Location,Product Category
4134,CA-2011-128839,8-9-2011,09-13-2011,35,Valid Date,Standard Class,TT-21070,Ted Trevino,Consumer,United States,Chesapeake,Virginia,23320,South,OFF-FA-10002280,Office Supplies,Fasteners,Advantus Plastic Paper Clips,$45.00,9,0.00%,$21.60,48.00%,$5.00,$2.40,South Virginia,Fasteners - (Office Supplies)
5625,CA-2013-121748,10-25-2013,10-29-2013,4,Valid Date,Second Class,VW-21775,Victoria Wilson,Corporate,United States,Los Angeles,California,90032,West,TEC-AC-10002637,Technology,Accessories,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),$359.98,2,0.00%,$21.60,6.00%,$179.99,$10.80,West California,Accessories - (Technology)
7294,CA-2013-113656,1-23-2013,01-29-2013,6,Valid Date,Standard Class,CB-12415,Christy Brittain,Consumer,United States,Los Angeles,California,90036,West,FUR-FU-10000719,Furniture,Furnishings,"DAX Cubicle Frames, 8-1/2 x 11",$59.99,7,0.00%,$21.60,36.00%,$8.57,$3.09,West California,Furnishings - (Furniture)
4691,CA-2011-138681,12-20-2011,12-22-2011,2,Valid Date,First Class,CT-11995,Carol Triggs,Consumer,United States,Tucson,Arizona,85705,West,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,$71.98,3,20.00%,$21.59,30.00%,$23.99,$7.20,West Arizona,Accessories - (Technology)
270,US-2014-145366,10-12-2014,12-14-2014,63,Valid Date,Standard Class,CA-12310,Christine Abelman,Corporate,United States,Cincinnati,Ohio,45231,East,OFF-EN-10004386,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",$57.58,3,20.00%,$21.59,37.50%,$19.19,$7.20,East Ohio,Envelopes - (Office Supplies)
6237,CA-2013-144400,2-23-2013,02-27-2013,4,Valid Date,Standard Class,AC-10420,Alyssa Crouse,Corporate,United States,Philadelphia,Pennsylvania,19120,East,OFF-EN-10004386,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",$57.58,3,20.00%,$21.59,37.50%,$19.19,$7.20,East Pennsylvania,Envelopes - (Office Supplies)
2960,CA-2012-158456,12-24-2012,12-29-2012,5,Valid Date,Standard Class,KT-16465,Kean Takahito,Consumer,United States,Los Angeles,California,90032,West,OFF-FA-10004854,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",$45.92,4,0.00%,$21.58,47.00%,$11.48,$5.40,West California,Fasteners - (Office Supplies)
4227,CA-2014-120327,12-11-2014,11-17-2014,-24,Invalid Date,Standard Class,WB-21850,William Brown,Consumer,United States,Urbandale,Iowa,50322,Central,OFF-FA-10004854,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",$45.92,4,0.00%,$21.58,47.00%,$11.48,$5.40,Central Iowa,Fasteners - (Office Supplies)
2590,CA-2013-137729,6-5-2013,10-05-2013,122,Valid Date,Standard Class,BF-11005,Barry Franz,Home Office,United States,Los Angeles,California,90004,West,TEC-PH-10001433,Technology,Phones,Cisco Small Business SPA 502G VoIP phone,$246.17,3,20.00%,$21.54,8.75%,$82.06,$7.18,West California,Phones - (Technology)
9089,CA-2012-150308,12-15-2012,12-20-2012,5,Valid Date,Standard Class,RR-19525,Rick Reed,Corporate,United States,Cary,North Carolina,27511,South,TEC-PH-10001433,Technology,Phones,Cisco Small Business SPA 502G VoIP phone,$246.17,3,20.00%,$21.54,8.75%,$82.06,$7.18,South North Carolina,Phones - (Technology)
2732,CA-2014-104801,2-14-2014,02-20-2014,6,Valid Date,Standard Class,FH-14350,Fred Harton,Consumer,United States,Seattle,Washington,98105,West,FUR-FU-10004017,Furniture,Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",$107.53,1,0.00%,$21.51,20.00%,$107.53,$21.51,West Washington,Furnishings - (Furniture)
8138,CA-2011-103219,9-11-2011,11-13-2011,63,Valid Date,Standard Class,BF-11215,Benjamin Farhat,Home Office,United States,New York City,New York,10035,East,FUR-FU-10004091,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Black",$56.52,9,0.00%,$21.48,38.00%,$6.28,$2.39,East New York,Furnishings - (Furniture)
8791,CA-2012-169572,6-9-2012,12-09-2012,183,Valid Date,Standard Class,AG-10525,Andy Gerbode,Corporate,United States,Richmond,Virginia,23223,South,OFF-BI-10002799,Office Supplies,Binders,"SlimView Poly Binder, 3/8""",$46.62,9,0.00%,$21.45,46.00%,$5.18,$2.38,South Virginia,Binders - (Office Supplies)
5314,CA-2014-137876,1-5-2014,06-05-2014,151,Valid Date,Standard Class,DJ-13510,Don Jones,Corporate,United States,San Francisco,California,94110,West,FUR-FU-10000222,Furniture,Furnishings,"Seth Thomas 16"" Steel Case Clock",$64.96,2,0.00%,$21.44,33.00%,$32.48,$10.72,West California,Furnishings - (Furniture)
6803,CA-2013-109827,12-26-2013,02-01-2014,37,Valid Date,Standard Class,LW-16825,Laurel Workman,Corporate,United States,Phoenix,Arizona,85023,West,TEC-AC-10004353,Technology,Accessories,Hypercom P1300 Pinpad,$100.80,2,20.00%,$21.42,21.25%,$50.40,$10.71,West Arizona,Accessories - (Technology)
7323,CA-2014-167626,4-9-2014,08-09-2014,122,Valid Date,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,Chicago,Illinois,60623,Central,TEC-AC-10004353,Technology,Accessories,Hypercom P1300 Pinpad,$100.80,2,20.00%,$21.42,21.25%,$50.40,$10.71,Central Illinois,Accessories - (Technology)
9012,CA-2012-137071,12-20-2012,12-21-2012,1,Valid Date,First Class,ED-13885,Emily Ducich,Home Office,United States,Houston,Texas,77036,Central,TEC-AC-10004353,Technology,Accessories,Hypercom P1300 Pinpad,$100.80,2,20.00%,$21.42,21.25%,$50.40,$10.71,Central Texas,Accessories - (Technology)
4008,US-2012-168732,10-12-2012,12-16-2012,65,Valid Date,Standard Class,KM-16660,Khloe Miller,Consumer,United States,Roswell,Georgia,30076,South,TEC-AC-10001553,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",$101.94,6,0.00%,$21.41,21.00%,$16.99,$3.57,South Georgia,Accessories - (Technology)
3685,CA-2012-132626,9-7-2012,07-14-2012,-55,Invalid Date,Standard Class,BT-11680,Brian Thompson,Consumer,United States,Clinton,Maryland,20735,East,OFF-BI-10001634,Office Supplies,Binders,Wilson Jones Active Use Binders,$43.68,6,0.00%,$21.40,49.00%,$7.28,$3.57,East Maryland,Binders - (Office Supplies)
6871,US-2013-126452,8-22-2013,08-29-2013,7,Valid Date,Standard Class,SC-20230,Scot Coram,Corporate,United States,Los Angeles,California,90004,West,OFF-PA-10002606,Office Supplies,Paper,Xerox 1928,$47.52,9,0.00%,$21.38,45.00%,$5.28,$2.38,West California,Paper - (Office Supplies)
931,CA-2014-144932,4-15-2014,04-18-2014,3,Valid Date,First Class,AB-10165,Alan Barnes,Consumer,United States,Toledo,Ohio,43615,East,OFF-AR-10001468,Office Supplies,Art,"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set",$89.86,3,20.00%,$21.34,23.75%,$29.95,$7.11,East Ohio,Art - (Office Supplies)
7255,CA-2013-152730,5-31-2013,05-06-2013,-25,Invalid Date,Standard Class,EM-14140,Eugene Moren,Home Office,United States,Superior,Wisconsin,54880,Central,FUR-FU-10001037,Furniture,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",$47.40,5,0.00%,$21.33,45.00%,$9.48,$4.27,Central Wisconsin,Furnishings - (Furniture)
867,CA-2011-149020,11-1-2011,01-16-2011,-289,Invalid Date,Standard Class,AJ-10780,Anthony Jacobs,Corporate,United States,Springfield,Virginia,22153,South,FUR-FU-10000965,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",$51.94,1,0.00%,$21.30,41.00%,$51.94,$21.30,South Virginia,Furnishings - (Furniture)
5710,US-2012-160857,8-5-2012,05-15-2012,-82,Invalid Date,Standard Class,NW-18400,Natalie Webber,Consumer,United States,New York City,New York,10024,East,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",$127.76,2,10.00%,$21.29,16.67%,$63.88,$10.65,East New York,Chairs - (Furniture)
8371,CA-2013-163972,10-18-2013,10-22-2013,4,Valid Date,Standard Class,MG-17890,Michael Granlund,Home Office,United States,Fresno,California,93727,West,FUR-BO-10003894,Furniture,Bookcases,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",$120.67,2,15.00%,$21.29,17.65%,$60.33,$10.65,West California,Bookcases - (Furniture)
8450,CA-2014-125451,10-24-2014,10-25-2014,1,Valid Date,First Class,AH-10075,Adam Hart,Corporate,United States,Cranston,Rhode Island,2920,East,OFF-PA-10003724,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",$43.44,8,0.00%,$21.29,49.00%,$5.43,$2.66,East Rhode Island,Paper - (Office Supplies)
6689,CA-2014-140494,11-3-2014,03-16-2014,-232,Invalid Date,Second Class,CM-11815,Candace McMahon,Corporate,United States,San Francisco,California,94109,West,TEC-AC-10004568,Technology,Accessories,Maxell LTO Ultrium - 800 GB,$111.96,4,0.00%,$21.27,19.00%,$27.99,$5.32,West California,Accessories - (Technology)
174,CA-2011-118962,5-8-2011,09-08-2011,123,Valid Date,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Los Angeles,California,90004,West,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",$340.14,7,20.00%,$21.26,6.25%,$48.59,$3.04,West California,Chairs - (Furniture)
8726,CA-2014-148145,3-19-2014,03-24-2014,5,Valid Date,Standard Class,SW-20275,Scott Williamson,Consumer,United States,Seattle,Washington,98115,West,OFF-AR-10003752,Office Supplies,Art,Deluxe Chalkboard Eraser Cleaner,$46.20,4,0.00%,$21.25,46.00%,$11.55,$5.31,West Washington,Art - (Office Supplies)
4130,CA-2012-121272,3-29-2012,04-04-2012,6,Valid Date,Standard Class,DO-13435,Denny Ordway,Consumer,United States,Seattle,Washington,98103,West,OFF-AP-10001947,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,$73.28,4,0.00%,$21.25,29.00%,$18.32,$5.31,West Washington,Appliances - (Office Supplies)
1607,US-2013-115819,4-20-2013,04-25-2013,5,Valid Date,Second Class,JO-15280,Jas O'Carroll,Consumer,United States,Los Angeles,California,90049,West,OFF-AR-10004456,Office Supplies,Art,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,$73.20,5,0.00%,$21.23,29.00%,$14.64,$4.25,West California,Art - (Office Supplies)
8741,CA-2013-102498,7-25-2013,07-26-2013,1,Valid Date,First Class,JG-15160,James Galang,Consumer,United States,Lafayette,Louisiana,70506,South,OFF-AR-10004456,Office Supplies,Art,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,$73.20,5,0.00%,$21.23,29.00%,$14.64,$4.25,South Louisiana,Art - (Office Supplies)
4809,CA-2011-149055,11-23-2011,11-28-2011,5,Valid Date,Standard Class,PB-19210,Phillip Breyer,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-EN-10003040,Office Supplies,Envelopes,Quality Park Security Envelopes,$62.81,3,20.00%,$21.20,33.75%,$20.94,$7.07,East Pennsylvania,Envelopes - (Office Supplies)
5720,CA-2014-126550,3-30-2014,03-04-2014,-26,Invalid Date,Second Class,RD-19720,Roger Demir,Consumer,United States,Lafayette,Indiana,47905,Central,OFF-ST-10001031,Office Supplies,Storage,Adjustable Personal File Tote,$81.40,5,0.00%,$21.16,26.00%,$16.28,$4.23,Central Indiana,Storage - (Office Supplies)
3126,CA-2012-121720,11-6-2012,12-06-2012,30,Valid Date,First Class,JE-15610,Jim Epp,Corporate,United States,Lakeland,Florida,33801,South,OFF-ST-10003816,Office Supplies,Storage,Fellowes High-Stak Drawer Files,$563.81,4,20.00%,$21.14,3.75%,$140.95,$5.29,South Florida,Storage - (Office Supplies)
3905,CA-2012-167010,5-4-2012,10-04-2012,153,Valid Date,Standard Class,VT-21700,Valerie Takahito,Home Office,United States,Philadelphia,Pennsylvania,19143,East,OFF-ST-10003816,Office Supplies,Storage,Fellowes High-Stak Drawer Files,$563.81,4,20.00%,$21.14,3.75%,$140.95,$5.29,East Pennsylvania,Storage - (Office Supplies)
9855,CA-2014-138870,6-20-2014,06-24-2014,4,Valid Date,Standard Class,GA-14515,George Ashbrook,Consumer,United States,San Francisco,California,94109,West,FUR-FU-10002396,Furniture,Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size",$50.32,4,0.00%,$21.13,42.00%,$12.58,$5.28,West California,Furnishings - (Furniture)
724,CA-2011-117429,7-10-2011,10-13-2011,95,Valid Date,Standard Class,MR-17545,Mathew Reese,Home Office,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10000222,Furniture,Furnishings,"Seth Thomas 16"" Steel Case Clock",$129.92,5,20.00%,$21.11,16.25%,$25.98,$4.22,East Pennsylvania,Furnishings - (Furniture)
523,CA-2014-145142,1-24-2014,01-26-2014,2,Valid Date,First Class,MC-17605,Matt Connell,Corporate,United States,Detroit,Michigan,48234,Central,FUR-TA-10001857,Furniture,Tables,Balt Solid Wood Rectangular Table,$210.98,2,0.00%,$21.10,10.00%,$105.49,$10.55,Central Michigan,Tables - (Furniture)
791,CA-2012-115938,6-26-2012,06-30-2012,4,Valid Date,Standard Class,SA-20830,Sue Ann Reed,Consumer,United States,Richmond,Virginia,23223,South,OFF-BI-10001132,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",$43.04,8,0.00%,$21.09,49.00%,$5.38,$2.64,South Virginia,Binders - (Office Supplies)
8608,CA-2011-151946,4-6-2011,09-06-2011,153,Valid Date,Standard Class,BT-11440,Bobby Trafton,Consumer,United States,New York City,New York,10035,East,FUR-FU-10002878,Furniture,Furnishings,"Seth Thomas 14"" Day/Date Wall Clock",$56.96,2,0.00%,$21.08,37.00%,$28.48,$10.54,East New York,Furnishings - (Furniture)
5131,CA-2011-160766,9-14-2011,09-14-2011,0,Valid Date,Same Day,DM-13015,Darrin Martin,Consumer,United States,New York City,New York,10009,East,OFF-PA-10000213,Office Supplies,Paper,Xerox 198,$44.82,9,0.00%,$21.07,47.00%,$4.98,$2.34,East New York,Paper - (Office Supplies)
1166,CA-2011-117709,4-5-2011,08-05-2011,122,Valid Date,Standard Class,PM-18940,Paul MacIntyre,Consumer,United States,Jackson,Michigan,49201,Central,OFF-BI-10001294,Office Supplies,Binders,Fellowes Binding Cases,$46.80,4,0.00%,$21.06,45.00%,$11.70,$5.27,Central Michigan,Binders - (Office Supplies)
398,CA-2012-122259,10-31-2012,04-11-2012,-203,Invalid Date,Standard Class,HP-14815,Harold Pawlan,Home Office,United States,Jackson,Michigan,49201,Central,OFF-SU-10002573,Office Supplies,Supplies,"Acme 10"" Easy Grip Assistive Scissors",$70.12,4,0.00%,$21.04,30.00%,$17.53,$5.26,Central Michigan,Supplies - (Office Supplies)
7403,CA-2014-168172,7-8-2014,11-08-2014,123,Valid Date,Standard Class,SH-20395,Shahid Hopkins,Consumer,United States,New York City,New York,10011,East,OFF-SU-10002573,Office Supplies,Supplies,"Acme 10"" Easy Grip Assistive Scissors",$70.12,4,0.00%,$21.04,30.00%,$17.53,$5.26,East New York,Supplies - (Office Supplies)
156,CA-2012-124919,5-31-2012,02-06-2012,-115,Invalid Date,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,95123,West,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",$80.88,6,0.00%,$21.03,26.00%,$13.48,$3.50,West California,Storage - (Office Supplies)
5444,CA-2012-148712,4-17-2012,04-23-2012,6,Valid Date,Standard Class,JM-15535,Jessica Myrick,Consumer,United States,New York City,New York,10035,East,OFF-BI-10001900,Office Supplies,Binders,"DXL Angle-View Binders with Locking Rings, Black",$62.30,13,20.00%,$21.02,33.75%,$4.79,$1.62,East New York,Binders - (Office Supplies)
2211,CA-2011-125556,11-14-2011,11-16-2011,2,Valid Date,Second Class,ML-17410,Maris LaWare,Consumer,United States,Fairfield,Connecticut,6824,East,OFF-BI-10003460,Office Supplies,Binders,Acco 3-Hole Punch,$43.80,10,0.00%,$21.02,48.00%,$4.38,$2.10,East Connecticut,Binders - (Office Supplies)
9792,CA-2011-127166,5-21-2011,05-23-2011,2,Valid Date,Second Class,KH-16360,Katherine Hughes,Consumer,United States,Houston,Texas,77070,Central,OFF-EN-10003134,Office Supplies,Envelopes,Staples,$56.06,6,20.00%,$21.02,37.50%,$9.34,$3.50,Central Texas,Envelopes - (Office Supplies)
2176,CA-2013-125738,10-16-2013,10-22-2013,6,Valid Date,Standard Class,PB-18805,Patrick Bzostek,Home Office,United States,Salt Lake City,Utah,84106,West,OFF-PA-10000740,Office Supplies,Paper,Xerox 1982,$45.68,2,0.00%,$21.01,46.00%,$22.84,$10.51,West Utah,Paper - (Office Supplies)
3715,CA-2011-135608,8-12-2011,10-12-2011,61,Valid Date,Second Class,JK-15625,Jim Karlsson,Consumer,United States,Olympia,Washington,98502,West,OFF-PA-10001954,Office Supplies,Paper,Xerox 1964,$45.68,2,0.00%,$21.01,46.00%,$22.84,$10.51,West Washington,Paper - (Office Supplies)
5889,CA-2012-147879,7-5-2012,12-05-2012,153,Valid Date,Standard Class,CC-12220,Chris Cortes,Consumer,United States,Owensboro,Kentucky,42301,South,OFF-PA-10001952,Office Supplies,Paper,Xerox 1902,$45.68,2,0.00%,$21.01,46.00%,$22.84,$10.51,South Kentucky,Paper - (Office Supplies)
6451,CA-2012-156510,9-25-2012,09-29-2012,4,Valid Date,Standard Class,EH-13990,Erica Hackney,Consumer,United States,Meriden,Connecticut,6450,East,OFF-PA-10002222,Office Supplies,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream",$45.68,2,0.00%,$21.01,46.00%,$22.84,$10.51,East Connecticut,Paper - (Office Supplies)
8486,CA-2014-124716,3-28-2014,01-04-2014,-83,Invalid Date,Standard Class,BD-11560,Brendan Dodson,Home Office,United States,Fresno,California,93727,West,OFF-PA-10000740,Office Supplies,Paper,Xerox 1982,$45.68,2,0.00%,$21.01,46.00%,$22.84,$10.51,West California,Paper - (Office Supplies)
9170,CA-2013-140571,3-16-2013,03-20-2013,4,Valid Date,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Jackson,Mississippi,39212,South,OFF-PA-10001954,Office Supplies,Paper,Xerox 1964,$45.68,2,0.00%,$21.01,46.00%,$22.84,$10.51,South Mississippi,Paper - (Office Supplies)
1729,CA-2013-106894,7-2-2013,07-02-2013,0,Valid Date,Same Day,CA-12265,Christina Anderson,Consumer,United States,Springfield,Virginia,22153,South,TEC-AC-10003063,Technology,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse,$100.00,4,0.00%,$21.00,21.00%,$25.00,$5.25,South Virginia,Accessories - (Technology)
4034,CA-2013-169957,9-27-2013,01-10-2013,-260,Invalid Date,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Covington,Washington,98042,West,TEC-AC-10003063,Technology,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse,$100.00,4,0.00%,$21.00,21.00%,$25.00,$5.25,West Washington,Accessories - (Technology)
5624,CA-2013-121748,10-25-2013,10-29-2013,4,Valid Date,Second Class,VW-21775,Victoria Wilson,Corporate,United States,Los Angeles,California,90032,West,TEC-AC-10003063,Technology,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse,$100.00,4,0.00%,$21.00,21.00%,$25.00,$5.25,West California,Accessories - (Technology)
8020,CA-2014-167227,3-11-2014,06-11-2014,92,Valid Date,First Class,NP-18670,Nora Paige,Consumer,United States,Saint Louis,Missouri,63116,Central,OFF-AP-10001962,Office Supplies,Appliances,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,$83.90,10,0.00%,$20.98,25.00%,$8.39,$2.10,Central Missouri,Appliances - (Office Supplies)
3343,CA-2013-145982,8-28-2013,02-09-2013,-200,Invalid Date,Second Class,TB-21055,Ted Butterfield,Consumer,United States,Quincy,Massachusetts,2169,East,FUR-TA-10001307,Furniture,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",$244.62,1,30.00%,$20.97,8.57%,$244.62,$20.97,East Massachusetts,Tables - (Furniture)
9857,CA-2011-120950,6-11-2011,11-11-2011,153,Valid Date,Standard Class,GA-14515,George Ashbrook,Consumer,United States,Columbus,Georgia,31907,South,OFF-PA-10000587,Office Supplies,Paper,"Array Parchment Paper, Assorted Colors",$43.68,6,0.00%,$20.97,48.00%,$7.28,$3.49,South Georgia,Paper - (Office Supplies)
5355,CA-2011-113768,5-13-2011,05-19-2011,6,Valid Date,Standard Class,AH-10030,Aaron Hawkins,Corporate,United States,Los Angeles,California,90004,West,FUR-CH-10002439,Furniture,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",$279.46,6,20.00%,$20.96,7.50%,$46.58,$3.49,West California,Chairs - (Furniture)
4111,CA-2012-153717,12-25-2012,01-01-2013,7,Valid Date,Standard Class,DL-13495,Dionis Lloyd,Corporate,United States,Detroit,Michigan,48227,Central,FUR-BO-10004360,Furniture,Bookcases,Rush Hierlooms Collection Rich Wood Bookcases,$160.98,1,0.00%,$20.93,13.00%,$160.98,$20.93,Central Michigan,Bookcases - (Furniture)
307,CA-2011-111003,1-6-2011,06-06-2011,151,Valid Date,Standard Class,CR-12625,Corey Roper,Home Office,United States,Lakewood,New Jersey,8701,East,OFF-BI-10001072,Office Supplies,Binders,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",$45.48,3,0.00%,$20.92,46.00%,$15.16,$6.97,East New Jersey,Binders - (Office Supplies)
7998,US-2014-105998,4-11-2014,06-11-2014,61,Valid Date,First Class,CR-12580,Clay Rozendal,Home Office,United States,San Diego,California,92037,West,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,"$1,673.18",12,20.00%,$20.91,1.25%,$139.43,$1.74,West California,Tables - (Furniture)
2061,CA-2011-106439,10-31-2011,04-11-2011,-203,Invalid Date,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Los Angeles,California,90049,West,OFF-ST-10003996,Office Supplies,Storage,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",$80.30,5,0.00%,$20.88,26.00%,$16.06,$4.18,West California,Storage - (Office Supplies)
2667,CA-2013-111794,2-10-2013,02-10-2013,0,Valid Date,Same Day,HG-15025,Hunter Glantz,Consumer,United States,Amarillo,Texas,79109,Central,TEC-AC-10003832,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,$79.51,3,20.00%,$20.87,26.25%,$26.50,$6.96,Central Texas,Accessories - (Technology)
5553,US-2011-159618,12-11-2011,11-16-2011,-25,Invalid Date,Standard Class,DB-12970,Darren Budd,Corporate,United States,Houston,Texas,77036,Central,TEC-AC-10003832,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,$79.51,3,20.00%,$20.87,26.25%,$26.50,$6.96,Central Texas,Accessories - (Technology)
7499,CA-2014-121048,7-15-2014,07-19-2014,4,Valid Date,Standard Class,TC-21295,Toby Carlisle,Consumer,United States,Westminster,California,92683,West,OFF-AR-10004042,Office Supplies,Art,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",$71.92,4,0.00%,$20.86,29.00%,$17.98,$5.21,West California,Art - (Office Supplies)
2897,CA-2011-169033,3-30-2011,03-04-2011,-26,Invalid Date,Standard Class,KM-16720,Kunst Miller,Consumer,United States,Long Beach,New York,11561,East,OFF-AR-10001915,Office Supplies,Art,Peel-Off China Markers,$49.65,5,0.00%,$20.85,42.00%,$9.93,$4.17,East New York,Art - (Office Supplies)
2332,CA-2013-155187,9-25-2013,09-27-2013,2,Valid Date,Second Class,LA-16780,Laura Armstrong,Corporate,United States,Los Angeles,California,90004,West,OFF-PA-10000380,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",$41.70,5,0.00%,$20.85,50.00%,$8.34,$4.17,West California,Paper - (Office Supplies)
2215,CA-2014-129378,2-10-2014,03-10-2014,28,Valid Date,First Class,NS-18505,Neola Schneider,Consumer,United States,San Jose,California,95123,West,OFF-BI-10001922,Office Supplies,Binders,Storex Dura Pro Binders,$61.78,13,20.00%,$20.85,33.75%,$4.75,$1.60,West California,Binders - (Office Supplies)
4953,CA-2014-117926,9-12-2014,12-13-2014,92,Valid Date,Second Class,AS-10225,Alan Schoenberger,Corporate,United States,San Francisco,California,94109,West,OFF-AP-10002670,Office Supplies,Appliances,Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors,$69.48,1,0.00%,$20.84,30.00%,$69.48,$20.84,West California,Appliances - (Office Supplies)
8110,CA-2014-160122,11-19-2014,11-24-2014,5,Valid Date,Standard Class,RD-19930,Russell D'Ascenzo,Consumer,United States,Chicago,Illinois,60623,Central,OFF-EN-10002592,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",$55.58,6,20.00%,$20.84,37.50%,$9.26,$3.47,Central Illinois,Envelopes - (Office Supplies)
1781,CA-2013-124667,12-11-2013,11-17-2013,-24,Invalid Date,Standard Class,BD-11770,Bryan Davis,Consumer,United States,New York City,New York,10011,East,OFF-ST-10002276,Office Supplies,Storage,Safco Steel Mobile File Cart,$83.36,1,0.00%,$20.84,25.00%,$83.36,$20.84,East New York,Storage - (Office Supplies)
2605,CA-2013-165848,5-6-2013,05-06-2013,0,Valid Date,Same Day,EN-13780,Edward Nazzal,Consumer,United States,New York City,New York,10035,East,FUR-FU-10003878,Furniture,Furnishings,"Linden 10"" Round Wall Clock, Black",$61.12,4,0.00%,$20.78,34.00%,$15.28,$5.20,East New York,Furnishings - (Furniture)
4733,US-2012-103996,3-29-2012,03-31-2012,2,Valid Date,Second Class,RB-19435,Richard Bierner,Consumer,United States,San Diego,California,92105,West,TEC-AC-10003116,Technology,Accessories,Memorex Froggy Flash Drive 8 GB,$53.25,3,0.00%,$20.77,39.00%,$17.75,$6.92,West California,Accessories - (Technology)
6130,CA-2014-162033,3-27-2014,03-04-2014,-23,Invalid Date,Standard Class,EM-14200,Evan Minnotte,Home Office,United States,Virginia Beach,Virginia,23464,South,TEC-AC-10003116,Technology,Accessories,Memorex Froggy Flash Drive 8 GB,$53.25,3,0.00%,$20.77,39.00%,$17.75,$6.92,South Virginia,Accessories - (Technology)
7444,CA-2011-109932,9-12-2011,11-12-2011,61,Valid Date,First Class,VP-21760,Victoria Pisteka,Corporate,United States,Brownsville,Texas,78521,Central,OFF-ST-10000036,Office Supplies,Storage,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",$237.10,3,20.00%,$20.75,8.75%,$79.03,$6.92,Central Texas,Storage - (Office Supplies)
9901,CA-2014-117646,8-22-2014,08-26-2014,4,Valid Date,Standard Class,SC-20845,Sung Chung,Consumer,United States,Louisville,Colorado,80027,West,OFF-ST-10000036,Office Supplies,Storage,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",$237.10,3,20.00%,$20.75,8.75%,$79.03,$6.92,West Colorado,Storage - (Office Supplies)
